29852	工具钢
34605	两个
19543	香坊区
28900	14个
33491	即墨市
29811	深圳
13554	打印纸
35798	陈晓
18643	回马枪
24430	甘婷婷
17836	德国
17799	北美洲
13419	刘佳
33911	288
15737	5.5英寸
18121	盐城市
21276	苏运莹
12071	张强
31872	瑞士
36520	两年
17023	广东
15650	清朝
21863	玛利亚
25603	固特异
18371	中国人民银行
15130	9月至次年1月31日
35243	1994年
37786	468米
39412	冬季
12862	王亭文
37983	273集
16644	大理白族自治州
14451	松下
28850	二级
18034	湖南卫视
13378	阜阳市
26437	1986年
17973	李菲儿
20806	东莞
18830	二本
39642	林依婷
30420	珊瑚岛
13845	嘉兴市
36469	2434.8平方公里
24112	陈奕迅
27053	黑龙江
20333	唐磊
39210	161.3
12677	4G
19075	亿
27203	山西省
23641	张瑞敏
36214	2
16435	台湾海峡
29964	牛头梗
36441	陆树铭
17493	班昭
16546	云海玉弓缘
30897	2斤
35749	12分
39921	5座
18903	天河区
24189	马自达
16752	聊斋
37901	聂耳
38830	2
37184	宁夏回族自治区
35479	黄达人
13496	畏首畏尾
17344	阿尔卡特
34758	橄榄油
34802	11月20日
25374	香奈儿
29578	第三期
37757	20秒
21693	抛砖引玉
39611	8号
31306	李白
24269	阿拉伯半岛
37940	2年
38268	序数词
21184	春季
22670	任容萱
35702	10月25日
15851	索尼
39661	高保真
21042	上校
27935	浙江省
35238	荣高棠
31781	柯达
20503	知人知面不知心
33597	28集
18377	寅吃卯粮
28542	红米
19424	鬼节
39732	元谋人
26480	24小时
25192	死海
35218	13画
36666	八万
19378	河南省
33663	孟德尔
14570	短兵相接
38132	1990年
13025	果子狸
19060	三种
35700	张庭瑚
14712	辽宁
32100	麋鹿
27366	滁州市
32538	31天
24098	吉利
11851	南志铉
22698	尤浩然
25776	武极天下
26609	沙特阿拉伯
10939	信阳市
37990	长江流过荆门
10850	秦朝
12345	印度尼西亚
18011	纳达尔
39240	公有制
16438	宝安区
27398	类人猿
33613	2.7尺腰=90
14527	史玉柱
32752	4小时
36287	第19集
19457	薛之谦
16609	膝关节
39336	22集
22770	春雷
32090	1939年
11222	广东
27956	京杭大运河
39259	包河区
11913	莫言
35659	12袋
15809	切尔西
19575	马相伯
30800	碳酸钙
13181	鬼节
19169	临沂市
10361	5年
20769	何炅
29193	26画
24781	河北省
36310	微米
35843	施工方
12913	二本
23012	卢梭
37571	郑罗茜
35295	槐荫区
39098	李广
31309	荣事达
18460	祖国的花朵
21260	第五季
38950	瑞士
17441	黑龙江省
13886	巴基斯坦
31436	如有一宝
25048	浦东新区
20483	10微米
27822	以色列
28549	2015年
22608	朱武
30247	致青春
10903	泸州市
17287	美国
15526	二级
39676	保加利亚
17093	7号
24006	古希腊
18783	四川
35390	巾帼枭雄之义海豪情
37723	160
21292	两年
20281	庞龙
24183	下士
11262	遵义市
25551	15分钟
26228	朝阳区
13197	陈创
20003	陕西省
13576	湖北省
23547	入木三分
27459	青海湖
30526	60米
32891	赵丽颖
29739	家书抵万金
24171	金华
10513	5年
20849	朱婷婷
31042	金水区
28226	黄泉
35740	瓦房店
12024	斑马
38167	塘沽区
16003	金玉满堂
14901	印度尼西亚
38319	七年
17640	7.6
11035	马克思主义
19031	李元芳
39560	1893年
30314	三峡大坝
17484	江苏省
36838	东京
37239	钅
39773	柬埔寨语
13118	绿园区
25195	巳时
25256	英国
16937	黎姿
39343	超级学校霸王
25326	易建联
24293	华盛顿
22943	阿根廷
36466	黄子韬
14024	三线
26129	周口市
25414	韩信
33371	4张
20668	妄自菲薄
14894	河南省
21096	湖北省
18909	碑林区
36401	2008年
24992	苗栗
25391	安源区
17937	低筋面粉
20991	97折
32700	第五季第二期
14147	四川省
31634	泰州市
37961	钦南区
38121	谭震林
23875	左大玢
31924	6
38895	8部
21905	纽约
28936	obj
30153	苏见信
11855	龙岗区
39442	马海毛
31547	425分
37857	2015年
24896	倒车档
38512	钝角
14873	杨万里
14162	国贸
21577	中国农业银行
33840	35个
11364	死海
26097	蜂鸟
16588	3年
34204	12月13日
28499	500克
15178	18个
20236	阿基米德
20720	湖南
23616	锡山区
18789	河北省
15045	绿茶
23708	河北省
24972	七周
26816	close
19855	亚洲
17317	荷兰
15319	童蕾
34425	一本
23294	河南省
19214	德国
23270	3个
20247	保定市
11980	定西市
28209	网络教育
30293	杜俊泽
21764	清朝
20746	sum
24084	玄武区
14069	美国
13435	1024
17730	彤
37819	阿波罗
36343	3
31290	华妃
28739	人间天堂
26566	跟腱
24296	日本
35437	2011年
38826	14个
25911	溥仪
22370	7座
16726	景甜
13792	日本
25597	湖北省
12758	申请书
12739	云南省
18578	3次
16637	合肥
31612	黄安
22761	3种
39815	白鸽
24793	法国
20949	秦始皇
14484	宾利
30545	春节
19414	湖北省
38034	8cm
18723	1000000克
33414	江干区
25370	亚里士多德
23444	三五成群
14653	苏门答腊虎
28886	1988年
15528	无心法师
23132	漠河
10874	一败涂地
30041	5468亩
39957	读万卷书
36007	八笔
37367	两科
14924	20160109期
33876	横眉冷对千夫指
36851	普卡
21090	邓丽君
27558	七座
31543	21号
11590	九江市
31032	3年
13280	50年
16600	5天
26022	旧
35156	南极洲
15008	凯勒
16830	山西省
28486	千机变
36734	容积
13085	骄兵必败
17812	张艺谋
33137	1776年
14387	加加林
29561	安龙
39255	3个
17815	江干区
28595	20160513期
33513	597集
21778	隋文帝杨坚
17266	二个
15234	若无其事
13624	2寸
24090	鸡年
11739	无的放矢
37268	8月5日
25358	身份证
37220	七个
34591	鲁迅
29966	11章
24646	金牛区
33078	轮
33062	15度
35253	北京
35312	丹麦
37800	27吨
12974	曲靖市
14167	10寸
11515	法国
25033	辰时
30158	23
16693	安德森
20329	星期一
23777	42码
35570	杏花岭区
39382	35年
21002	11个
19138	老牛舐犊
31889	4.7英寸
39096	328.78万平方公里
13995	苏联
22498	张韶涵
11186	兰州军区
19465	帝豪
14893	长颈鹿
35394	富兰克林
16879	40周
28390	1928年
32475	习近平
33800	维生素D
13452	江苏省
24451	冯宝宝
17334	30轮
37981	美国
12738	常德市
38713	施瓦辛格
33058	足智多谋
11748	平流层
28339	十节
15334	6分钟
25524	新乡市
13376	1992年3月7日
17447	OPPO
23163	英雄本色
22234	杯水车薪
15414	黄品源
19157	商洛市
12129	1999年
10271	索尼
30401	张韶涵
36793	2015年
24204	雷达表
35528	金戈铁马
20398	华罗庚
25155	九江市
22544	源汇区
11741	昆明
11932	天河区
32270	两个
25642	国三
28630	4月15日
14275	杭州市
25248	蜗居
35835	霸气爷儿
29687	350
28449	25
37493	聂政
26838	春天
38668	稍纵即逝
39884	美元
20679	84集
17658	四川省
32232	2月2日
35153	海淀区
28125	秦琼
39698	88
24727	酸性氧化物
31046	浪琴
27266	敝帚自珍
12052	合肥市
34492	郭熙
19713	2044亩
19660	中国邮政储蓄银行
20920	10级
10483	藏族
20152	武昌区
30258	东港区
30822	日本
33071	周口
29931	西班牙语
36980	五星级
39268	fù
38873	世界贸易组织
19786	宋振中
21321	苏伊士运河
14520	二本
10885	百丽高特
12015	董奉
29190	三个月
34518	第5集
33781	8画
24753	1996年
27411	汪涵
11954	第六期
13851	福建
24806	环翠区
15445	先发制人
27086	云南省
11839	小指
11918	卡西欧
24238	牵牛子
34522	2008年
26719	甘婷婷
14355	豪伦诗
23504	张钧甯
31488	冯绍峰
24456	艾宾浩斯
31066	秋相美
36357	2
13736	安徽省
24991	通天大圣
25110	江苏省
12649	日本
16889	亚洲
26205	榆林市
10382	西汉
12138	龙虾
13627	2012年
18834	黑色
32469	中国
32506	无数条
10375	吴雁泽
20107	梧州市
12118	中国台湾
35986	裴涩琪
29251	人穷怪屋基
21661	太古神王
34713	8个
20053	叶倩文
37398	股四头肌
15248	鸵鸟
12817	横眉冷对千夫指
31747	七年
13414	蒙面歌王
38737	狐死首丘
32769	荷兰
11529	希拉克
25790	红色
33888	三
13026	掩人耳目
33341	北美洲
27375	湖南
13586	菏泽市
16222	曹操
30604	恋恋不忘
12209	20年
21667	才高八斗
34699	三任
17368	赵本山
29813	血色浪漫
25082	乌克兰语
15276	姜
34571	60天
13580	黄小琥
25649	12位
18268	河北省
16208	郑亮
25162	北京海淀区
26555	忻州市
13533	二本
38949	2
27220	丹麦
15201	公积金
24712	瓯海区
32826	34集
26848	12位数
26468	王冰
32413	305集
38765	张雨绮
14210	6个月
15393	布兰妮
21473	6位
30030	24集
24962	希腊
25557	福佳
18281	河北省
23821	蛋糕
19502	长江
22035	二本
34853	2
31719	4号
25295	失身酒
22402	鸿星尔克
28030	专挑眼儿
34513	500英尺
13507	40天
31601	5月4日
14818	1989年
24709	安徽
37428	their
19147	英国
25038	金金
26824	2003年
39783	浦东新区
27205	三部
39493	七年
27965	14个
10866	第30集
28824	42
26471	中国移动
15957	杜牧
13183	龚琳娜
21054	王永民
33680	法理学
31588	江语晨
18489	王侯将相宁
12175	海尔
14236	涤纶
32624	霸宠农家女
24984	1000米
21819	雷达
30676	唐季礼
36524	平潭岛
36703	阚清子
28188	23个
13552	深圳
38528	170-175
24400	你是我的姐妹
36701	可爱的你
28507	陈玉莲
18453	卢布
35389	华为
27761	抗美援朝
14184	银杏树
17238	广东省
23081	司马彦
12963	丽水市
25323	盘锦市
16708	约旦
20777	河北省
34876	2946平方公里
29848	上古卷轴
33314	2010年
21674	月季
12531	越秀区
27959	4个
29196	5个
35856	德国
20226	yào
19014	下自成蹊
35576	烟台市
28744	李梓
31826	200元
18953	抚州市
39596	2月26日
11485	7集
39246	沙僧
12875	韩信
35519	朱芃菲
13276	100
23815	使徒行者
26464	金牛区
24198	无独有偶
13802	鲁国
17557	巴雷拉
39436	孔子
37341	非诚勿扰
19372	市南区
32344	18集
33923	韩国
30183	南汇区
34311	诗经
17969	阿拉伯语
23356	莫扎特
17124	甘婷婷
39485	十八
35922	黑龙江省
33073	100厘米
30484	爱国者
14130	小店区
39672	1989年
16902	斓曦
37164	二级
34948	乌兰托娅
17905	10年
28248	2
22487	韶关市
25117	中共十一届三中全会
31058	司马昭之心
10501	太原市尖草坪区
13028	非缘勿扰
33156	9月26日
14700	人民代表大会
23801	沉香
16944	捷克
33275	12个
28049	十一画
38676	2
32787	肝脏
34799	看
21524	商业银行
12049	1000
23055	3260米
22484	江苏省
23449	1000
18768	尹正
31304	王宝强
35731	天翼卡
34392	第13集
18348	贾谊
17689	刘国梁
30939	15天
32537	三尺
11685	越秀区
35498	360度
17886	韦昌辉
21103	襄邑道中
13053	步
19772	第18集
24813	叶圣陶
29718	4月15日
10117	毕升
29450	1991年
11788	李白
15244	微米
37970	卢比
29018	9折
12484	广西壮族自治区
35612	雅诗兰黛
34664	108
13454	吴静
33854	八年级
27561	墨尔本
11009	广东省
20878	朱德
10984	有去无回
15323	祝你好运
12307	幼吾幼以及人之幼
30893	门可罗雀
26895	黄薇
25383	李健熙
16790	西班牙语
23719	百色
35905	5.8英寸
30577	100克
31315	100
10588	唐朝
13521	朱江洪
28637	5年
15152	波兰
10012	恋恋不忘
20248	二本
35972	7.3万平方米
28377	广西
32576	韩德勒
17775	川菜
19967	温州市
37702	生死有命
26201	神勇铁金刚
18770	秋季
28612	28米
21785	白色
14062	广东省
33195	11期
36706	三次
33270	1
37714	道光
18266	裸婚时代
17312	科罗拉多
27065	6年
29662	四时田园杂兴
10292	19位
27363	第12计
35010	物是人非
26174	2
29313	碳酸氢钠
33239	5.5英寸
27679	时光爱客
21810	如坐针毡
14137	电功率
11377	葡萄牙
10543	非洲
26299	李晨
37512	3天
13168	南非
21993	杠杆
27786	李白
11051	锦江区
28693	陶晶莹
36418	逸笔
13874	滨州市
19006	蒋欣
15952	南阳市
31648	赵真
16249	宜春市
16409	越秀区
32420	左手
16681	28岁
20126	安徽省
15555	茂名市
18042	第十七集
20999	丁磊
36043	拼多多
27268	邓丽君
11687	中国
38684	危地马拉
34922	三个月
25400	丽水市
30306	鲁菜
22017	元朝
24571	杀猪刀
27614	北电
10306	东京
13268	反恐特战队
11986	捷豹
36397	6个
16615	林冲
27281	1912年
34020	10
34472	香附
37599	好命先生
29052	三区
27919	元子
36481	2013年
37640	1913年
11107	北京
27746	巴西
30142	2017年
32712	东汉
35011	9点
33279	1000
25668	五星级
34489	诸葛亮
19853	广西壮族自治区
26149	朝阳区
29548	文景之治
28130	896
21027	长江
14322	盂兰盆节
20056	金立
27869	台湾岛
19346	黄河大合唱
29745	周思羽
27994	6个月
26101	颐和园
24450	30日
18472	齐民要术
27738	山东省
10787	脂肪组织
29164	598平方公里
32103	4个
10648	120度
39389	吕梁市
24436	哥白尼
39269	4号
32512	平实型
34834	164
11007	哈尔滨市
28220	水滴石穿
34027	1
14686	格陵兰岛
38287	聚氯乙烯
36331	天道酬勤
20297	硚口区
25196	新飞
23015	永州市
18201	冯小刚
26438	秘鲁
35328	1.8斤
23791	杂交育种
18446	李白
22066	七情
10642	天龙号醒来
24795	21球
26839	宁波市
20011	阜阳市
24515	黑龙江省
36716	4个
34521	赵传
12866	河北省
10883	敢死队
28352	宣城市
21969	大海
32250	浙江国税
11638	陕西省
33887	太原
14968	沙驰
10928	周华健
29139	于敏
20997	北宋
32084	不锈钢
33132	新加坡
31486	16
25873	斯大林
39964	英国
23896	3款
11294	苏俄
15664	湖北省
29689	消化内科
17226	37战
28062	12个
32091	31个
13900	未婚妻
20010	绿茶
33768	重庆
14447	烈日灼心
11314	130岁
12596	拉斯维加斯
12437	绵阳市
26708	湖南省
28070	1999年
28683	撕人订制
24955	长虹
20728	得寸进尺
27521	新华
28265	120000平方米
32276	宾利
15827	乐山市
33102	40集
35252	珞巴族
26039	集体领导制度
13200	毛阿敏
39649	酸性
22916	6国
12995	杨树林口红
17941	蔡少芬
27468	红细胞
29289	0.6米
38980	第21集
29017	负电荷
18583	许云上
27539	2号
24934	不如意事常八九
10701	隋俊波
22299	墨脱
32130	加拿大
30386	孙莉
16982	沙溢
13306	精工
35347	细胞核
35730	46亿年
14365	雍正
21380	建行
13417	哆
11141	幻世梵天
35461	19年
11581	孙正义
35531	起亚
12522	6套
11175	晕头转向
13644	迈锐宝
14825	让梦冬眠
17956	三
11432	李白
12550	袁隆平
17824	泉州市
24946	潘美辰
36762	紫色
34621	90
13209	揭阳市
30750	8
29993	吴用
25062	渝中区
33213	江干区
33526	第三季
28543	琵琶行
13117	那威
23205	江小白
33873	10倍
21194	江苏省
20807	圆明园
27940	美国
29376	三
24747	唐朝
19177	安阳市
18057	布鲁塞尔
32964	积家
17579	李莫愁
32587	第四集
22215	青楼
28628	殳
31727	李云龙
19997	瑞典
39804	法国
16457	表里如一
27160	湖南省
26152	何穗
28733	483集
27911	原生动物
26362	虹口区
11003	假慈悲
22428	法国
20685	诺基亚
36952	中共中央
16800	广东省
21480	暴雪
36922	山海关
19190	红河哈尼族
31808	征服
26964	6月16日
21950	范蠡
39744	96斤
25878	喇叭花
13041	菏泽市
18603	格日勒
38199	汶川地震
35081	5000亩
26095	厄瓜多尔
38996	7.9英寸
21519	阿拉伯语
19602	海南省
15018	五星级
26460	林子聪
19588	韩国
36900	蓝色
35410	2个字节
34462	蓝色
37174	麦哲伦
13827	贝肯鲍尔
17576	山东省
39598	李翊君
19542	山东
39105	52集
25890	赵奕欢
25848	悟空传
13539	崔文斗
17132	30集
22444	青帝
19443	1903
21533	李大钊
35559	杨玉环
15462	广西
24481	2001年
22940	张寒晖
12059	6条
36133	谢津
26183	渭南市
29541	微费
18977	1996年
23043	河北省
11510	江苏省
28618	张涵
39427	溥仪
35703	汉堡
15940	尼龙
32422	4月2日
21539	张博
22437	土耳其
20662	切肤之痛
11724	南京条约
24028	冰心
19863	秋天
35779	430
24135	汉朝
34767	6分
11963	朝鲜族
28698	四代
33348	48小时
18196	永州市
32941	白色固体
22232	周口市
19342	西班牙语
13157	杨万里
33200	郭晓莹
10178	汉代
10231	有口难言
23584	生辰纲
18836	河北省
17603	黄浦区
21073	法国
17563	拟人
39847	4号
37938	华龙区
14169	春泥更护花
14172	澳大利亚
18702	汤潮
29124	0.5公里
19510	符琼音
24331	荆轲
16375	秋季
28245	34坦克
27318	鄂州市
13721	美国
10535	河北省
23586	荷兰
27688	甘肃省
19150	培根
27949	康熙
32125	6月6号
14266	曼德拉
21599	新疆
22875	子时
23050	宋朝
37674	8画
22296	吴中区
20613	赵倩
22114	魏秋桦
19585	英国
18931	1000升
34313	宝安区
33562	中国人民财产保险
15876	江西
14181	法国
25680	屈原
24581	美国
30432	维生素
35900	孙楠
34608	二级
32229	第3集
31184	1600
27563	汽车站
29644	咏梅
12888	汉阳区
39896	2000米
14756	朱永棠
25916	胡夫
33380	11月9日
32861	亚洲
30715	优酷
25754	太原
28956	第十七集
14852	麦当劳
12165	1955年
29735	白色
20367	中国
22463	蓝鲸
23436	冈村宁次
23922	春
31428	一夫当关
39206	四缸
11514	论语
14706	虹桥机场
14443	萧敬腾
31171	虚怀若谷
30266	周日
38842	大乔
18942	五年
36759	三五成群
19593	戴高乐
29819	1921年
13906	筷子兄弟
26747	不三不四
36725	赵本山
32992	志贺直哉
27336	李靖
35472	福州市
18746	南阳市
38045	芜
39509	奚秀兰
14288	丁宁
28252	聚四氟乙烯
26455	四月初八
10557	长沙市
22708	哈尔滨市
10023	70个
14595	1500
35817	驭星者
37337	马克思主义
10363	桉树
12019	昙花
12280	刘凯
14482	印度尼西亚
37820	1986年
35002	第3集
15861	临沂市
22109	五华区
36528	甘肃
30499	1800
12275	阿道夫
39423	morning
15613	海口美兰国际机场
15153	饭局的诱惑
12045	卡尔文
16102	江苏省
16005	14天
29024	老虎
34545	郑伊健
27349	成都市
24047	走马观花
31269	宋普选
31112	卡尔
12322	黄冈市
37313	赌神
31933	路明非
23434	盘古
32489	线性元件
23418	萨拉热窝事件
23231	以弗所
22380	沈括
34421	丑时
30290	不负君来不负卿
39909	5.5英寸
31385	1921
27596	越秀区
14379	江苏省
22567	藏族
20715	斯巴鲁
24330	7天
21880	重庆
39647	1500
31203	第三集
25978	花样男子
10161	刘惜君
13014	杭州市
20032	高尔基
18518	秦淮区
14333	罗比
35058	1979年
22509	第9期
39729	58块
37258	5.5英寸
22023	苏州
17508	王安石
32490	释放激素激动剂
33261	166.9
13895	资本主义
14713	陕西省
32879	2集
24901	随州市
35573	淋巴
39503	10月
21649	三横
34270	51枚
37672	猛兽列车
11578	郑绪岚
38641	甘肃
22247	监狱风云
23550	绝缘
37742	26斤
35921	55
33010	三个
15309	旅顺
17566	红毛丹
37357	法国
34682	1645年
38687	三年
35708	9笔
11293	张丰毅
34962	儿
14054	晋中市
16149	纽约
24998	步
24506	明朝
15879	林逋
13646	蒙古族
12329	长江
36020	12月25日
36436	极光计划
11053	南宁市
24850	青藏铁路
36508	七尺男儿
37899	6分
14647	语录体
38790	诺贝尔化学奖
30525	20160年
29400	红色
28548	30集
17352	二本
31900	64格
33290	62集
12911	猫和老鼠
32104	70斤
27300	台州市
30619	田
28263	98天
12331	顾拜旦
34190	毕夏
28853	顾福昌
28413	七部
16267	睢阳区
17471	红色
12380	张敬轩
38566	张信哲
28032	绝地求生
24473	身份证
18585	mol
19560	安徽省
30900	1.852
26032	亚洲
12440	鼓楼区
38059	英国
31571	2
16702	伦敦
20873	湖南省
12880	得过且过
38610	撒贝宁
34000	曹曦月
26855	四川
33742	8月26日
20442	李白
38456	三次
38582	6岁
26978	玄武区
11947	王菲
35189	西施
22569	万达昆明滇池
17302	8分钟
19069	平安银行
11257	2寸
26644	李克勤
27506	北宋
17554	宿州市
23722	斯密
37413	新加坡
16547	龚自珍
36809	秋季
21410	苏轼
34878	1986年
21180	整数
26083	美国
25088	五十三条
30639	乌龙茶
15421	河北省
31445	130篇
17135	第三季
12636	蒸蒸日上
10870	江西
28404	30
11736	6个
12236	赵越
26578	雪华绮晶
28763	叶倩文
15516	西城区
39525	上海
12104	周放
19620	郭采洁
25586	第二次鸦片战争
20378	养老院
25491	张乐平
24947	韦唯
30086	邓丽君
24221	黄瓜
17588	南岗区
11972	张卫健
38241	西游记
23564	恋恋不忘
29728	55周岁
23340	一路顺风
35844	光绪皇帝
27337	清朝
36890	默克尔
22205	芬迪
25650	程英
17433	中国新声代
12233	28天
13119	赤犬
39114	10个
11108	河北省
36004	一步登天
38888	人
37535	杨春茂
31676	孟浩然
14349	傅冲
33581	缪斯
29121	6岁
14589	拟人
17729	宁德市
31534	张良
13329	琼州海峡
23684	王维
13926	哈利法塔
34775	3
13693	90天
36300	洋务运动
20406	择天记
29417	刘禅
29442	法国
17384	阝
30324	500米
11652	法国
22103	2
18313	少林
21367	陈益汉
36699	农村信用社
37415	1971年
22426	欧阳修
11071	蒸饺
13952	姜鸿
23692	蒋易
10644	台湾省
24222	江西省
30144	随
19612	杨利伟
27671	1974年11月1日
22878	bed
10135	三本
17543	温带海洋性气候
26643	姚贝娜
38435	麦田里的向日葵
19246	江苏省
36652	欢喜密探
33670	宁波
14895	广东省
13423	苑冉苑冉
17332	河北省
28518	两件
20602	石榴石
30417	我老爸是董事长
19340	第十一季
32436	承德市
25496	景甜
35444	爱国者
25143	孔子
13024	英语
15304	左脚
11012	咸阳市
20116	玫瑰
12328	赵丽颖
19755	南开中学
32228	江干区
32985	天山区
14466	昆山市
10393	格陵兰岛
24504	肖邦
14096	美国
21161	爱因斯坦
30896	冬雪雪冬小大寒
26288	南昌市
17574	天下为公
15058	1993年
12637	杠杆原理
11625	第43集
25651	长沙
27678	运动鞋
24027	沈阳音乐学院
19328	天津市
10807	第22条婚规
33785	黎族
30596	儒艮
16935	李冰
11013	卡朋特
17462	荷兰豆
13403	3号
17785	平凉市
23196	辽宁
32637	0度
36028	3个
30382	杯酒释兵权
34166	藏族
33734	四个
11137	辛欣
29464	2180亩
37522	阿里巴巴公司
34018	1000000微米
13672	美度
11254	房山区
19534	金华市
28071	20次
11078	厨余垃圾
10624	孙膑
13098	15-20天
11723	刘安
24085	鸡口牛后
21282	20级
30207	二本
29660	2
31927	1024
21747	江苏
19570	瑶族
25007	高娜
31347	20千克
14984	格力
34196	34个
17797	血液科
36677	二级
10606	湖南省
22720	20岁
36362	滨湖区
35216	薛之谦
22703	人民检察院
15454	1983年
32591	周朝
19206	赫尔巴特
37223	新京华烟云
16406	法国
15914	鼓楼区
15928	肇庆市
12274	10毫升
38178	话不投机半句多
19819	北宋
34013	孙燕姿
30239	萧易
33268	赫哲族
30015	7天
38546	北辰区
19478	黄鼠狼
12415	英国
27520	恋爱通告
36082	京师大学堂
20176	浙江
14567	陆丰市
31017	第21集
10958	泰国
28691	3.2米
13443	尼日利亚
36884	20分
35064	3个
34106	75%七五折
18354	金水区
28997	牛头械王
35674	二本
12833	山西省
39655	苏打绿
18870	夺帅
15113	孙悦
13345	五体投地
10149	15分钟
24377	花泽香菜
21492	东海
38836	30级
30840	18度
35486	9号
15690	罗晋
13427	水浒传
22815	红棉花
11931	工商行政
12391	杜鹃
35701	SARS
37976	5年
36813	东方之珠
30087	6个
13614	严
24398	二七区
29403	26
24482	6位
36878	波尔多
26588	苏黎世
19209	陈怡真
11513	竹内顺子
39637	黄龄
16893	1000
14367	欧舒丹
35309	425分
31940	张家辉
23037	鲍喜顺
29670	洪山区
29948	日本
26804	千岛湖
39600	蝙蝠
36568	颜真卿
37387	健身球
30727	第14期
30958	1星期1集
10828	浙江
11886	广州
15235	江苏
39799	30级
30387	日本
37641	中国
13974	浙江卫视
22417	中国
25717	张道陵
18272	捷豹
13050	辽宁省
12878	王丽坤
30203	加强党委
28205	5个
32513	34集
35370	云南
35278	汉武帝
25259	美国
30040	60年
30482	二本
28384	2
29352	40集
19671	濮阳市
24172	台湾岛
12464	王汀
35813	第16回
32409	林楠
22788	第比利斯
15487	日本
29714	南沙群岛
38223	浙江卫视
14907	8个
33960	2
16764	河西区
20552	比亚迪
12698	11号
14607	1976年
33833	1.429
11856	徐州市
22325	闵行区
18778	榆阳区
37681	35亩
36892	山寨牌子
19506	3级
11017	江西省
26951	宫崎骏
21332	丹霞地貌
24822	24岁
38356	64级
29165	2
13683	长庆油田
25570	湘菜
15241	韩国
10521	山本宽
11392	清华
34303	5000
20370	湖南省
20510	袋鼠
19068	杨玥
13066	迪拜
35585	5.5
19679	七月二十二日
18693	城东区
29919	汽子橘
17250	四声
33211	邓发
14219	广东省
26458	阿迪达斯
20417	Olympic
39346	6分
28722	法国
10468	双翅目,实蝇科
11039	申论
17950	青海湖
22546	大马哈鱼
33241	2小时24分
29225	广东
24088	雪在烧
33138	30寸
19444	甘肃省
23282	丰台区
21759	四川省
39437	孝义市
11647	滁州市
15803	四川省
29908	麦
26966	10厘米
20622	沈阳
29081	2
31756	82场
22721	鸡蛋花
14806	株洲市
14633	蔡伦
33387	20套
34246	一个
39062	2003年
21936	刘珂
30071	王思聪
30997	136张
18891	两次
34910	西瓜
37868	李健仁
21025	维生素D
22821	户口本
35193	3914平方公里
20044	雨花区
29040	10
18694	湖北省
37623	3个
10731	张九龄
28031	10轮
32401	三个
16985	蜀山区
18773	中原区
11208	陈光
15732	白色
22758	格鲁吉亚
35523	斯琴高娃
18052	烟台市
16873	电
24312	64级
30111	马克思主义
29803	天河区
11180	美团网
22794	吉林省
29424	2
17879	28年
12303	相思无尽
33759	30万千米
20616	思念的思
23420	陆垚知马俐
24418	丰台区
19046	12部
25549	白色
28934	1959年
13985	桥东区
21493	河源市
24143	大话西游
20318	4条
32057	2
20246	陕西省
17408	桥西区
12999	李渊
10094	0.6度
28392	220米
24361	众口铄金
31568	伤城之恋
12992	刘楚恬
27964	意大利
38634	9个
22236	24分
37626	1024
38973	杜甫
28043	咸宁市
12571	黑鱼
17738	严
17987	天涯海角
37483	陈坤
20697	第六十六集
13910	龙岗区
35034	蓝色
18774	无名指
34266	巴桑
28888	第二期
36676	鬼
11844	瑞典
20014	烟台市
39922	柳青
30911	川崎
31375	3位
24005	张衡
32922	2
12434	本田
21378	盘龙区
22678	无数条
24827	羊入虎口
37303	65
25489	孙悟空
11793	福建省
29468	牡丹亭
27134	秋天
31440	蔺相如
38699	河南省
34001	四个
30080	1
12499	张若虚
15494	河南省
39519	sfc
21734	武夷山
15161	第四节
12659	灭火器
39585	710分
10091	15年
18901	澄海区
23806	50
34784	2
33705	二氧化硅
17322	张家口
32691	56天
20888	琼
16450	山东省
22451	3号
34727	1951年5月6日
18972	郑绪岚
30285	吴国
26946	宋文华
37772	安徒生
29432	9月17号
31021	周五晚
10746	雪莲果
34368	马克思主义
21523	李煜
23181	福建省
26325	石家庄市
26836	丰田
32326	湖南卫视
35487	36集
37805	香洲区
13847	朱刚日尧
32274	氩气
17048	新疆
28000	0.4米
27481	画
13572	50
37253	鹿晗
39353	汉书
19553	京杭大运河
11104	十大
29296	武汉
25376	青岛
21457	文天祥
33832	张善宇
34880	意大利
25242	十六万平方米
28243	第三条
16858	陈文茜
14144	忠者无敌
22297	美人鱼
37068	1987年
37297	新疆
18804	福建
31412	麻糖
23076	张衡
36965	加拿大
34955	中国
35099	5.5英寸
27548	科纳克里
26800	二级
17393	洛川会议
29126	三条
16466	碱性
30751	澳大利亚
23778	瑶海区
14020	阿富汗
22163	尹珍
33765	徐沛东
22138	大明湖
23595	半推半就
32678	以色列
23624	无心法师
14468	741米
29348	s
13219	瑞士
37722	固特异
27342	绝地求生
22743	5年
14262	二本
30932	可塑性记忆
20039	克罗地亚
29104	十四年
28174	沂蒙山
26066	张艺谋
23213	自作自受
10420	扫把星
24579	尹馨梓
20486	芦
37281	河北省
23142	三明市
14548	206块
35035	凤凰无双
25821	隋炀帝
26625	河北省
17062	申时
29843	李健仁
20755	英国
38050	金星
35113	雁塔区
22412	中国
29840	长江
16500	菏泽市
38960	30
18122	12分
26221	覃辉
18619	结婚证
29434	1279年
37109	斯蒂芬妮·梅尔
24978	法国
23497	李水清
32153	39岁
